tract_id,year,hd,median_rent,low_quart_rent,upper_quart_rent,nonwhite_nonasian_pct,white_alone,black_alone,asian_alone,hispanic,total_pop
10,2000,False,776.3241793068883,678.7844778037397,765.9017783057352,10.691323068319415,2271.204430189433,101.57302986811419,178.02090491884132,239.25144518699562,2742.4270734431375
10,2009,False,1222.6724735013377,1024.8844306412902,1483.885490722163,11.813947811454774,2187.3292026962113,172.5139901200332,159.89837493247114,179.69522825650756,2661.6766703766466
10,2010,False,1271.1349999913505,1058.61731618973,1499.8641373295818,11.258614675831735,2366.1324952736777,155.11113510218104,162.65762391319421,228.48151698772966,2849.617582539777
10,2011,False,1358.4495866338234,1114.4494545107543,1734.440614877703,12.884525194405612,2076.094164456228,148.6922075476883,355.3026654753439,172.75133596294353,2791.0045090811263
10,2012,False,1407.6553821168536,1179.693648710929,1777.1540082465776,15.642935105443243,2121.88293544795,138.35726278345822,233.38114004799678,194.07023456973528,2792.0175724937094
10,2013,False,1542.0003208252604,1220.0003611620227,1896.0000676247428,7.751781816187167,2454.814731545063,74.95147460354912,353.6964367969757,144.32802519833552,3044.5153561078314
10,2014,False,1618.0002664658298,1294.0003544818355,1942.0000347229789,9.300994481039758,2703.8269186178695,113.35634122852734,237.8624186125689,175.29969598606797,3243.3534639092495
10,2015,False,1601.000419505947,1252.0004642127083,1917.0003742109777,14.814109003183443,2496.3167450967317,221.1377248735058,271.31181289008106,139.37257056625435,3248.9283443548657
10,2016,False,1615.0004657023678,1237.000577400282,1995.0007076219347,14.647887458047727,2662.3248855548786,216.18227044337968,153.00005931732133,117.0729620329283,3298.4830264024354
10,2017,False,1650.0004143422145,1324.000419117965,2064.0003651234524,15.505936192202418,2718.0738446857035,293.61141597033026,235.3846888233371,141.8502934659893,3495.4627584576883
10,2018,False,1712.0003657272473,1409.0004109736371,2149.0002210789926,16.07355710481574,2789.9280944209017,342.54666882330605,263.2591910691114,207.5102373279521,3637.9324324553336
10,2019,False,1724.0003293949367,1428.0002750025085,2155.0002317293574,15.779467711686243,2604.717518741215,361.74910460643093,413.78148631996567,227.33209803021134,3584.0417093635733
10,2020,False,1707.317795159659,1405.9576442804828,2678.347736797863,7.497740833958951,2200.8518164748093,156.57108358712867,499.0507267510984,153.33121300762286,2918.7422745855292
10,2021,False,1814.0,1564.0,2370.0,8.479190976273824,1911.0,129.0,442.0,184.0,2571.0
10,2022,False,1859.0,1631.0,2431.0,16.842105263157894,2021.0,81.0,191.0,389.0,2660.0
10,2023,False,1817.0,1594.0,2412.0,18.21963394342762,1777.0,105.0,189.0,286.0,2404.0
11,2000,False,801.5814464042196,643.6442842992255,749.5316322662402,5.1990395949780135,2899.059816711393,104.82030583055166,258.37387654560735,172.60778147808742,3330.5925169611874
11,2009,True,1205.1422377633717,1059.9366947684684,2000.99996184036,4.774863782617087,2825.0558907722007,86.59496666575433,241.68805678281933,105.8642486462195,3220.5193600922357
11,2010,True,1200.7409543073736,1051.981656896416,1910.1393718852196,7.887262794983292,2294.0826631174423,77.03361096838489,109.86442803195678,136.45170645508915,2609.7879230305552
